customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
C102643,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,92.09,779.61,0
C102644,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,87.46,901.61,1
C102645,Male,0,No,No,4,Yes,,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,86.39,289.75,1
C102646,Female,1,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,54.43,128.16,0
C102647,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,71.59,187.25,0
C102648,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,28.82,4.68,1
C102649,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer,62.81,170.49,1
C102650,Female,0,No,No,4,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,67.26,261.19,0
C102651,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,66.99,80.86,0
C102652,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card,79.0,881.73,0
C102653,Male,0,No,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer,66.34,3983.24,0
C102654,Female,0,No,No,33,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,77.29,,0
C102655,Female,1,No,No,22,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,61.4,1480.29,0
C102656,Male,0,No,No,5,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,71.43,314.99,1
C102657,Male,1,No,No,10,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,74.38,745.69,1
C102658,Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,78.87,4135.84,0
C102659,Male,0,Yes,No,39,Yes,,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,83.53,3522.5,0
C102660,Male,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.8,0.0,1
C102661,Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,85.53,16.42,0
C102662,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,90.05,5807.21,1
C102663,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,55.51,34.75,0
C102664,Male,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.2,209.15,1
C102665,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.37,383.09,1
C102666,Male,1,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,83.36,1743.2,0
C102667,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,84.17,2120.81,0
C102668,Male,0,Yes,No,2,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,68.08,95.0,1
C102669,Female,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer,76.18,2873.54,0
C102670,Female,0,Yes,No,37,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,68.76,2452.73,0
C102671,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,92.87,530.1,0
C102672,Female,0,No,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,86.74,5716.57,0
C102673,Male,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.75,132.76,0
C102674,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,76.48,3748.67,1
C102675,Female,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,98.1,5948.61,0
C102676,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,79.17,477.39,0
C102677,Female,0,No,No,52,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,69.07,3612.72,0
C102678,Female,0,No,Yes,4,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,66.87,306.53,0
C102679,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,82.3,578.88,1
C102680,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,65.77,4082.76,0
C102681,Male,1,Yes,No,13,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,76.11,901.43,0
C102682,Male,0,No,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,65.43,1549.96,0
C102683,Female,0,Yes,Yes,5,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,70.32,352.03,0
C102684,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,85.49,390.48,0
C102685,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,79.86,203.78,1
C102686,Male,1,Yes,No,61,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,62.21,3920.65,1
C102687,Female,1,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,83.9,663.84,1
C102688,,1,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,35.85,2145.32,1
C102689,Female,0,No,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.34,127.05,0
C102690,Female,1,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card,45.99,171.0,1
C102691,Female,0,Yes,Yes,2,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer,65.42,143.11,1
C102692,Female,0,No,Yes,47,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,63.33,2811.24,0
C102693,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,86.56,5008.0,0
C102694,Female,0,No,Yes,25,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.89,1304.53,0
C102695,Male,0,No,No,57,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.65,4879.45,1
C102696,Male,1,Yes,Yes,20,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card,73.58,1370.27,0
C102697,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer,80.78,67.12,0
C102698,Male,1,No,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer,69.03,152.58,0
C102699,Male,1,No,No,0,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,49.61,0.0,1
C102700,Female,0,Yes,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,68.94,305.45,1
C102701,Female,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,92.1,,0
C102702,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card,93.81,97.49,1
C102703,Female,0,No,No,64,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer,85.36,5703.29,0
C102704,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,86.09,4477.27,1
C102705,Male,0,Yes,No,54,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,79.07,4438.52,1
C102706,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,71.21,4677.11,1
C102707,Male,1,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,,341.34,1
C102708,Female,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,34.93,469.17,1
C102709,Female,0,No,No,1,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,71.21,56.05,0
C102710,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,68.79,1188.75,0
C102711,Male,0,No,No,42,Yes,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,30.43,1259.88,1
C102712,Female,0,No,Yes,4,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.38,287.27,0
C102713,Female,1,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,61.74,37.45,1
C102714,Female,0,No,No,24,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer,61.46,1391.33,0
C102715,Male,0,Yes,No,11,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,57.35,632.17,1
C102716,Male,0,No,No,35,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,55.6,1808.92,0
C102717,Female,1,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,87.11,2831.08,1
C102718,Female,0,Yes,Yes,32,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,53.04,1656.17,0
C102719,Male,0,Yes,No,12,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.58,869.02,0
C102720,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,86.8,138.81,1
C102721,Female,1,Yes,No,17,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.71,1541.36,1
C102722,Male,0,Yes,No,62,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer,53.04,3336.91,1
C102723,Male,1,Yes,No,7,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer,75.66,499.0,0
C102724,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,87.6,746.21,0
C102725,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.06,834.35,0
C102726,Male,0,Yes,No,32,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,71.39,1887.14,0
C102727,Male,1,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,,5160.46,0
C102728,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card,88.43,361.39,0
C102729,Male,0,No,No,31,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,58.9,1902.0,0
C102730,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.7,176.9,1
C102731,Female,1,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card,62.01,1087.11,1
C102732,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,,325.97,1
C102733,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card,79.85,2906.56,0
C102734,Male,1,No,No,26,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,45.37,1166.69,0
C102735,Male,1,No,Yes,4,Yes,,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,89.57,338.78,1
C102736,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer,75.23,387.09,1
C102737,Male,0,No,Yes,50,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,69.82,3311.76,0
C102738,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card,64.38,305.59,1
C102739,Male,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,35.97,1601.81,0
C102740,Male,0,No,Yes,49,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.03,4197.34,0
C102741,Male,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,91.02,664.77,0
C102742,Female,0,No,Yes,63,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,78.48,4532.45,1
C102743,Female,0,No,No,3,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,75.81,249.25,0
C102744,Male,0,Yes,Yes,3,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,75.85,200.19,0
C102745,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,77.46,299.56,0
C102746,Male,0,No,Yes,56,Yes,,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,78.39,3563.54,0
C102747,Female,1,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,35.09,0.0,1
C102748,Male,0,No,Yes,30,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,74.53,2397.99,0
C102749,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,32.82,1930.36,0
C102750,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,24.82,59.97,0
C102751,Male,1,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer,78.97,5363.19,0
C102752,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,31.15,1637.49,0
C102753,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.98,244.32,1
C102754,Female,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,62.13,22.41,0
C102755,Female,1,Yes,Yes,0,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,,15.66,0
C102756,Female,1,Yes,No,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,62.93,996.11,1
C102757,Female,0,No,No,0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card,77.77,0.0,0
C102758,Male,0,No,No,34,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card,70.32,2161.84,0
C102759,Male,0,Yes,No,63,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,73.58,3866.16,0
C102760,Male,0,No,No,2,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,68.84,108.8,1
C102761,Male,0,No,No,23,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.13,1383.34,0
C102762,Male,0,Yes,Yes,28,Yes,No,Fiber optic,,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,89.98,2061.36,1
C102763,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,31.16,95.0,1
C102764,Male,0,No,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card,84.07,3839.21,0
C102765,Female,0,Yes,No,3,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,64.72,190.32,0
C102766,Male,0,Yes,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,20.47,985.98,0
C102767,Female,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,88.31,379.15,1
C102768,Male,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,,1886.85,0
C102769,Female,0,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.44,4073.62,0
C102770,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.52,782.09,0
C102771,Male,0,No,No,34,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,62.28,1968.58,1
C102772,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card,80.52,275.38,1
C102773,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,70.65,1464.36,1
C102774,Female,0,No,Yes,4,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,76.55,267.92,0
C102775,Male,1,No,Yes,0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,78.19,17.06,0
C102776,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,75.88,79.64,1
C102777,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,73.67,2659.02,0
C102778,Male,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,35.42,833.3,0
C102779,Male,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.38,0.0,0
C102780,Male,1,No,No,54,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,69.84,3522.98,1
C102781,Female,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.62,1514.19,0
C102782,Female,0,Yes,No,0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,63.78,0.0,0
C102783,Female,1,Yes,No,63,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,67.77,4339.29,1
C102784,Female,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer,85.25,3090.0,1
C102785,Male,1,No,Yes,57,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,66.17,3268.34,0
C102786,Male,0,No,No,60,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,80.98,,0
C102787,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,83.75,1025.94,1
C102788,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,69.68,364.61,1
C102789,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,76.64,692.95,1
C102790,Female,1,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,83.09,319.66,1
C102791,Male,1,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.87,6.89,0
C102792,Female,1,No,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer,71.6,107.23,0
C102793,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,84.64,1477.92,1
C102794,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,86.23,3150.29,0
C102795,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,68.96,2248.88,0
C102796,Female,0,No,No,5,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,76.72,449.95,1
C102797,Female,0,Yes,No,46,Yes,,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,62.52,3239.45,0
C102798,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,70.06,272.67,1
C102799,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.53,1918.42,1
C102800,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,84.05,263.58,0
C102801,Male,0,No,No,20,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,64.98,1251.91,0
C102802,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,92.93,1728.92,1
C102803,Male,0,Yes,No,36,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,65.75,2476.85,0
C102804,Male,1,Yes,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,38.18,482.34,0
C102805,Female,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,88.18,2389.84,0
C102806,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,83.34,985.38,1
C102807,Male,0,No,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,84.81,,1
C102808,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,91.25,3170.7,0
C102809,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.91,235.46,1
C102810,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.48,251.37,0
C102811,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,84.66,2562.62,1
C102812,Male,0,Yes,No,45,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,60.91,2630.28,0
C102813,Female,0,No,No,17,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.73,881.77,1
C102814,Male,1,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,75.67,368.41,1
C102815,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,92.88,4573.44,0
C102816,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,61.52,2459.36,0
C102817,Female,0,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,63.39,875.1,1
C102818,Male,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.99,1010.62,0
C102819,Female,0,Yes,No,3,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,80.71,232.15,1
C102820,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.17,6040.13,0
C102821,Female,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,36.7,2388.66,1
C102822,Male,0,Yes,Yes,1,Yes,No,Fiber optic,,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,84.55,80.01,0
C102823,Female,1,No,No,21,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer,71.04,,0
C102824,Female,0,No,Yes,2,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,55.12,115.01,0
C102825,Female,0,Yes,Yes,54,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,88.98,4887.88,0
C102826,Male,1,No,Yes,66,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,52.46,3555.97,1
C102827,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,67.81,1491.71,1
C102828,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card,63.2,140.76,0
C102829,Male,0,Yes,No,5,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,76.37,473.26,1
C102830,Female,1,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.6,102.42,0
C102831,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,90.98,2347.19,0
