customerID,age,gender,income,loan_amount,loan_term,credit_score,employment_status,marital_status,default
C104400,39,Male,49187.49,12619.88,315,648.8,Employed,Single,Yes
C104401,26,Male,46947.45,22236.94,200,686.5,Employed,Single,Yes
C104402,40,Female,98253.69,31171.84,141,661.0,Employed,Single,Yes
C104403,65,Male,21665.57,11769.78,139,690.5,Self-employed,Divorced,Yes
C104404,33,Male,65572.94,8952.85,140,684.1,Self-employed,Single,Yes
C104405,63,Female,35769.92,6817.06,163,649.7,Self-employed,Married,No
C104406,33,Female,51899.98,7331.01,79,659.2,Employed,Single,Yes
C104407,29,Female,47238.11,25562.2,221,568.9,Self-employed,Married,Yes
C104408,33,Female,40280.45,22461.67,75,729.8,Employed,Married,Yes
C104409,36,Male,60708.83,29704.35,121,697.9,Employed,Divorced,Yes
C104410,26,Female,15000.0,4529.14,315,541.6,Self-employed,Single,Yes
C104411,49,Female,53690.23,26755.69,208,727.6,Self-employed,Married,Yes
C104412,37,Female,58194.2,21079.09,326,676.8,Unemployed,Single,Yes
C104413,55,Female,32814.47,13445.68,240,623.8,Employed,Single,Yes
C104414,44,Female,90264.37,24284.87,284,618.5,Employed,Married,Yes
C104415,42,Female,48110.83,24330.31,43,638.7,Unemployed,Married,Yes
C104416,43,Male,55250.32,9300.41,187,624.1,Employed,Single,Yes
C104417,28,Female,48155.62,4414.2,133,632.2,Employed,Married,Yes
C104418,55,Male,58368.68,26012.75,17,782.0,Self-employed,Married,Yes
C104419,25,Female,86162.88,12225.01,43,702.3,Employed,Married,Yes
C104420,55,Female,109460.32,14655.86,78,802.2,Employed,Married,Yes
C104421,68,Female,74912.78,45204.68,14,693.5,Employed,Married,Yes
C104422,57,Male,81759.88,20695.74,164,714.8,Employed,Divorced,Yes
C104423,42,Male,94328.55,32050.17,29,627.2,Employed,Married,Yes
C104424,36,Male,64977.42,36014.41,298,669.9,Employed,Married,Yes
C104425,62,Male,91405.02,47141.06,218,675.1,Employed,Single,Yes
C104426,33,Male,75848.02,9873.79,347,717.2,Employed,Married,No
C104427,44,Female,62879.75,29863.54,41,677.0,Employed,Divorced,Yes
C104428,58,Male,67006.82,20889.85,39,701.1,Self-employed,Single,Yes
C104429,65,Female,23571.66,8537.57,314,698.9,Employed,Married,No
C104430,65,Male,65842.39,28331.77,148,661.8,Employed,Married,Yes
C104431,25,Female,29125.05,20126.49,276,655.7,Employed,Single,Yes
C104432,64,Female,27494.62,6611.47,78,639.9,Employed,Married,Yes
C104433,26,Female,63857.57,16426.65,15,744.9,Employed,Married,Yes
C104434,49,Female,37718.43,19127.51,185,661.9,Self-employed,Married,Yes
C104435,65,Female,59857.72,18373.92,211,699.7,Employed,Single,Yes
C104436,52,Female,62768.69,29761.08,50,670.6,Employed,Single,Yes
C104437,66,Female,63660.99,10106.14,15,743.8,Employed,Single,Yes
C104438,37,Male,41917.57,3494.95,85,560.7,Self-employed,Single,Yes
C104439,36,Male,77973.65,39048.93,49,698.2,Employed,Single,No
C104440,36,Female,58215.3,38602.15,358,604.7,Employed,Married,Yes
C104441,38,Male,68821.51,5654.53,355,703.4,Employed,Married,Yes
C104442,53,Male,36071.21,19311.06,17,671.2,Self-employed,Divorced,Yes
C104443,42,Female,56433.45,16702.43,171,591.3,Employed,Divorced,Yes
C104444,56,Male,81945.89,6538.62,145,700.3,Self-employed,Divorced,Yes
C104445,40,Female,79403.55,29503.88,21,693.5,Self-employed,Single,Yes
C104446,35,Female,44054.15,14930.31,243,666.1,Employed,Single,No
C104447,30,Female,49088.84,24603.49,307,673.7,Employed,Single,Yes
C104448,47,Female,40226.27,13853.01,224,689.7,Self-employed,Married,No
C104449,64,Female,46871.74,13820.83,331,750.7,Employed,Divorced,Yes
C104450,62,Female,32018.65,6522.3,233,661.1,Employed,Single,Yes
C104451,33,Female,57236.48,27125.52,202,740.8,Employed,Married,No
C104452,43,Male,72662.77,41606.77,341,677.8,Employed,Married,No
C104453,54,Female,44298.94,14351.92,257,757.7,Employed,Single,Yes
C104454,50,Female,58187.87,21757.99,278,665.9,Self-employed,Married,Yes
C104455,24,Male,55590.03,36813.19,283,640.0,Unemployed,Single,Yes
C104456,49,Male,81102.37,15940.12,23,614.1,Employed,Single,Yes
C104457,22,Female,47768.16,21509.44,267,678.0,Employed,Divorced,No
C104458,26,Male,48495.68,14548.33,272,632.4,Employed,Single,Yes
C104459,52,Female,43079.58,24838.85,184,764.3,Employed,Single,Yes
C104460,25,Male,37249.81,13673.0,208,627.7,Employed,Married,Yes
C104461,37,Male,70583.7,17435.96,301,638.6,Student,Married,Yes
C104462,49,Female,57297.78,10481.98,61,714.9,Self-employed,Married,Yes
C104463,52,Male,61096.2,12871.94,195,751.1,Unemployed,Married,Yes
C104464,42,Male,85492.82,17279.81,280,723.9,Employed,Single,Yes
C104465,25,Female,86641.61,52263.88,102,743.5,Employed,Single,Yes
C104466,59,Male,27075.31,2573.8,103,675.2,Employed,Married,Yes
C104467,66,Male,72956.69,8070.86,13,676.0,Self-employed,Single,Yes
C104468,63,Female,64512.94,17496.67,120,800.7,Self-employed,Divorced,Yes
C104469,56,Female,50768.18,16952.49,136,781.4,Student,Single,Yes
C104470,40,Female,66553.67,22844.33,343,722.9,Employed,Married,Yes
C104471,63,Male,25472.34,3249.31,40,746.4,Unemployed,Divorced,No
C104472,44,Male,89252.85,42351.28,236,731.5,Employed,Single,Yes
C104473,27,Female,70298.88,41038.28,34,607.6,Employed,Married,Yes
C104474,61,Female,42696.05,11504.78,290,677.6,Unemployed,Married,Yes
C104475,36,Male,48291.8,22534.7,175,769.8,Self-employed,Married,Yes
C104476,66,Female,25937.07,3775.48,160,723.2,Self-employed,Married,Yes
C104477,38,Male,53720.86,17570.45,340,676.2,Self-employed,Single,Yes
C104478,62,Female,50345.36,27127.49,272,770.5,Employed,Divorced,No
C104479,46,Female,33497.79,17033.27,48,702.2,Unemployed,Married,Yes
C104480,43,Female,75534.04,18314.58,104,725.3,Employed,Single,Yes
C104481,35,Female,85535.94,26394.85,107,702.5,Employed,Married,Yes
C104482,61,Male,59452.79,14950.61,224,712.5,Employed,Single,Yes
C104483,23,Female,53887.06,18475.69,300,716.8,Employed,Married,Yes
C104484,43,Male,68699.69,37782.94,233,758.0,Employed,Single,No
C104485,38,Female,59607.22,10505.31,151,765.8,Unemployed,Married,No
C104486,47,Female,38356.42,18021.46,271,652.9,Self-employed,Single,Yes
C104487,33,Male,46946.44,16962.02,276,701.3,Unemployed,Married,No
C104488,52,Male,54071.28,9217.41,40,756.3,Employed,Divorced,Yes
C104489,39,Male,64963.73,33532.15,200,672.1,Employed,Divorced,Yes
C104490,30,Male,60186.73,32393.02,259,601.5,Employed,Married,No
C104491,30,Male,64207.39,17318.86,222,625.5,Unemployed,Single,No
C104492,54,Female,29503.44,4694.82,97,629.6,Employed,Divorced,Yes
C104493,33,Male,73304.35,35797.82,68,652.5,Employed,Single,Yes
C104494,35,Female,60068.32,33057.83,113,635.2,Self-employed,Single,Yes
C104495,51,Female,111054.18,28038.94,134,741.7,Employed,Divorced,Yes
C104496,36,Female,52247.31,19061.43,332,663.4,Unemployed,Single,Yes
C104497,39,Male,66469.17,35695.32,228,755.7,Self-employed,Single,No
C104498,32,Female,116584.38,65252.4,302,612.2,Self-employed,Married,Yes
C104499,37,Female,63881.83,8665.55,21,658.8,Self-employed,Married,Yes
C104500,54,Female,58647.39,21742.87,284,686.3,Self-employed,Single,Yes
C104501,46,Female,40261.56,25998.26,77,728.6,Employed,Married,Yes
C104502,68,Female,90565.33,9936.27,208,748.6,Employed,Married,Yes
C104503,58,Male,36817.97,9280.65,146,647.7,Employed,Divorced,No
C104504,21,Female,68542.42,31354.45,312,739.6,Employed,Single,Yes
C104505,39,Male,50528.89,17804.84,246,579.1,Employed,Married,Yes
C104506,34,Female,56213.27,28537.8,172,732.3,Employed,Married,Yes
C104507,49,Male,31521.35,2346.12,189,599.5,Employed,Single,Yes
C104508,33,Male,86862.54,43070.23,258,706.8,Self-employed,Married,Yes
C104509,67,Male,54444.05,10749.08,262,747.8,Employed,Single,Yes
C104510,35,Male,35698.21,19248.36,211,733.2,Employed,Single,Yes
C104511,46,Female,85053.81,28756.39,264,581.6,Unemployed,Single,Yes
C104512,26,Male,49917.26,4578.52,286,653.2,Employed,Married,Yes
C104513,64,Female,66692.15,37158.97,22,723.0,Employed,Married,Yes
C104514,64,Male,76828.33,38737.44,139,721.3,Employed,Single,No
C104515,59,Female,69480.69,16556.27,325,696.6,Self-employed,Married,No
C104516,37,Male,16067.29,1000.0,123,547.9,Employed,Single,Yes
C104517,23,Male,73907.13,30214.61,298,751.9,Employed,Single,Yes
C104518,55,Male,57987.72,34101.16,203,762.6,Employed,Divorced,Yes
C104519,41,Female,53419.43,12705.64,106,689.8,Unemployed,Single,Yes
C104520,68,Female,57818.5,34758.87,133,693.7,Employed,Married,No
C104521,54,Female,27799.34,9354.46,180,710.2,Employed,Single,Yes
C104522,46,Male,63843.42,28377.34,55,767.6,Employed,Single,Yes
C104523,68,Male,32712.17,6146.89,119,695.0,Employed,Married,No
C104524,59,Male,54283.21,5821.01,248,668.5,Employed,Single,Yes
C104525,43,Male,63125.29,37616.03,327,702.9,Employed,Single,Yes
C104526,21,Female,81480.74,15235.77,342,679.3,Employed,Married,Yes
C104527,25,Male,43607.74,23309.43,145,680.0,Employed,Married,Yes
C104528,42,Female,89031.75,11148.81,288,574.0,Self-employed,Divorced,Yes
C104529,47,Female,78937.07,20283.2,149,711.4,Employed,Divorced,Yes
C104530,22,Male,51411.81,28149.4,292,750.3,Employed,Single,Yes
C104531,27,Male,37825.01,18495.31,329,741.2,Employed,Single,Yes
C104532,54,Male,31123.68,8699.09,167,737.1,Employed,Married,No
C104533,57,Male,65435.08,24976.83,221,676.8,Student,Single,Yes
C104534,22,Male,45254.32,11456.12,313,688.7,Employed,Married,Yes
C104535,45,Female,83987.14,45534.89,59,751.5,Self-employed,Single,Yes
C104536,24,Male,46409.52,6600.49,97,732.0,Unemployed,Married,No
C104537,55,Female,41986.58,8754.19,229,769.2,Employed,Divorced,Yes
C104538,61,Female,64672.53,5606.97,74,639.6,Self-employed,Single,Yes
C104539,62,Female,46279.06,17960.32,288,639.3,Self-employed,Single,Yes
C104540,49,Female,60171.0,33215.06,104,660.0,Self-employed,Divorced,Yes
C104541,51,Male,79719.79,41441.25,129,623.4,Employed,Single,No
C104542,65,Male,62344.59,18287.82,294,600.7,Employed,Single,Yes
C104543,50,Male,62419.29,14492.89,195,708.1,Employed,Single,Yes
C104544,42,Female,64102.93,8234.57,287,704.0,Employed,Single,Yes
C104545,57,Female,26138.02,16105.29,230,694.8,Employed,Single,Yes
C104546,49,Male,67836.75,14962.63,190,701.2,Employed,Single,No
C104547,61,Male,63198.63,25130.46,189,592.2,Employed,Single,Yes
C104548,46,Male,77857.95,20092.14,291,651.2,Self-employed,Married,No
C104549,62,Male,72116.22,41061.51,359,662.4,Student,Single,Yes
C104550,23,Female,55961.03,20089.64,20,682.9,Employed,Married,Yes
C104551,22,Male,80647.86,28616.9,188,592.4,Employed,Married,Yes
C104552,25,Male,54147.39,25074.39,284,624.3,Employed,Married,Yes
C104553,47,Male,64943.14,33609.69,235,653.8,Employed,Divorced,Yes
C104554,55,Male,53777.01,24131.38,180,743.5,Employed,Single,No
C104555,31,Male,69235.16,38330.79,288,695.7,Self-employed,Single,Yes
C104556,28,Female,52470.2,26699.86,174,741.3,Employed,Married,No
C104557,62,Male,92951.03,29837.67,59,672.7,Employed,Single,Yes
C104558,57,Female,100347.25,9937.73,106,680.1,Employed,Single,Yes
C104559,52,Male,77478.77,34238.78,27,709.9,Employed,Divorced,Yes
C104560,44,Male,90825.93,36409.44,256,669.4,Self-employed,Married,Yes
C104561,41,Male,29215.71,1000.0,350,642.5,Self-employed,Married,Yes
C104562,21,Male,31572.45,7554.95,144,590.6,Employed,Married,Yes
C104563,30,Male,53568.79,26583.52,266,644.1,Employed,Married,Yes
C104564,64,Male,60824.62,16510.67,353,730.2,Self-employed,Single,No
C104565,37,Female,56035.85,24712.87,148,755.6,Unemployed,Single,Yes
C104566,54,Female,27157.3,8391.39,319,633.6,Employed,Married,Yes
C104567,54,Female,83031.83,22606.82,18,576.0,Employed,Single,Yes
C104568,35,Male,103083.96,22768.22,247,735.6,Employed,Single,Yes
C104569,30,Female,85619.75,23058.05,69,684.2,Employed,Married,Yes
C104570,54,Female,81710.47,23877.36,283,599.2,Employed,Married,Yes
C104571,25,Male,64522.39,22392.01,15,493.4,Unemployed,Single,Yes
C104572,44,Male,43140.05,20751.0,301,622.2,Employed,Divorced,Yes
C104573,63,Male,61450.56,34577.34,149,652.2,Unemployed,Married,Yes
C104574,55,Female,102111.76,16001.67,94,610.9,Self-employed,Married,Yes
C104575,57,Male,52960.24,25466.32,205,721.5,Self-employed,Single,Yes
C104576,24,Male,50900.86,16215.62,356,631.2,Employed,Married,No
C104577,30,Female,82146.07,41328.49,67,680.7,Employed,Married,Yes
C104578,34,Male,83473.72,10594.69,119,822.4,Unemployed,Married,No
C104579,35,Female,43041.96,20209.55,234,687.0,Self-employed,Married,No
C104580,30,Female,54770.31,16387.79,44,673.1,Employed,Single,Yes
C104581,67,Female,49961.89,11943.33,344,674.4,Self-employed,Single,Yes
C104582,28,Female,61393.79,39310.12,194,720.1,Self-employed,Married,Yes
C104583,54,Male,82073.73,11961.83,356,712.7,Unemployed,Single,Yes
C104584,49,Female,43919.45,6530.38,156,619.8,Employed,Married,Yes
C104585,50,Female,81793.3,33731.39,301,655.3,Unemployed,Married,Yes
C104586,31,Female,62033.02,22506.52,127,640.0,Employed,Single,Yes
C104587,35,Male,106523.84,27996.66,166,663.0,Employed,Divorced,No
C104588,50,Male,66376.62,19508.62,132,789.6,Employed,Married,Yes
C104589,35,Male,58061.63,10399.05,202,717.0,Unemployed,Married,Yes
C104590,54,Male,71494.29,41446.69,89,675.2,Employed,Married,No
C104591,22,Female,53257.08,21516.54,187,754.7,Employed,Married,Yes
C104592,24,Female,24094.54,7936.4,304,691.3,Employed,Single,Yes
C104593,55,Female,55189.58,13290.21,66,581.7,Employed,Married,Yes
C104594,50,Female,54874.13,35579.85,287,779.8,Employed,Single,No
C104595,23,Male,28153.65,15959.91,309,670.6,Employed,Married,No
C104596,64,Male,58539.3,1000.0,24,544.6,Employed,Married,Yes
C104597,21,Male,18657.8,12946.4,247,584.0,Employed,Married,No
C104598,66,Male,53046.26,9377.07,180,747.7,Employed,Single,Yes
C104599,56,Male,64871.92,12140.91,234,585.0,Self-employed,Single,Yes
C104600,68,Male,61939.92,31141.42,114,761.0,Employed,Married,Yes
C104601,66,Male,51778.61,29672.22,88,684.9,Self-employed,Single,Yes
C104602,36,Female,58289.39,5573.8,111,722.8,Employed,Married,Yes
C104603,57,Male,44318.71,22066.73,65,664.6,Employed,Married,Yes
C104604,31,Male,60216.33,26296.6,153,711.4,Employed,Single,Yes
C104605,43,Male,61161.73,28961.33,315,699.0,Employed,Single,Yes
C104606,32,Female,41995.0,19280.02,282,677.7,Employed,Single,No
C104607,44,Female,65353.98,25668.7,74,616.1,Self-employed,Divorced,Yes
C104608,62,Male,65229.05,38219.03,206,701.5,Employed,Single,Yes
C104609,41,Male,56675.8,12524.46,37,571.0,Employed,Single,Yes
C104610,25,Female,108420.94,40048.3,32,735.9,Employed,Divorced,Yes
C104611,36,Female,57185.95,14547.68,229,691.8,Employed,Married,Yes
C104612,58,Female,54415.32,24757.03,117,707.9,Employed,Married,Yes
C104613,46,Male,51552.14,12702.43,257,523.0,Employed,Married,No
C104614,47,Female,40581.22,15640.33,66,612.5,Employed,Married,Yes
C104615,41,Female,73717.95,40719.87,53,649.7,Self-employed,Divorced,Yes
C104616,35,Male,46275.06,14957.92,260,720.4,Employed,Divorced,Yes
C104617,49,Female,48641.04,9331.5,83,623.4,Employed,Married,Yes
C104618,51,Male,49235.17,4342.91,32,832.9,Unemployed,Married,Yes
C104619,64,Female,40301.13,14722.07,286,664.2,Employed,Married,Yes
C104620,50,Male,24978.33,7989.08,257,619.0,Self-employed,Married,No
C104621,68,Male,50741.2,14985.2,335,668.8,Self-employed,Married,Yes
C104622,60,Female,77466.71,27622.68,220,622.9,Employed,Single,Yes
C104623,24,Female,63939.6,28983.21,177,608.9,Employed,Married,Yes
C104624,39,Male,91211.51,45308.59,245,740.7,Employed,Single,Yes
C104625,39,Female,75019.13,11206.41,287,710.8,Self-employed,Single,Yes
C104626,21,Male,70479.3,35994.36,230,711.0,Employed,Single,Yes
C104627,29,Male,97652.98,53562.64,123,756.6,Unemployed,Single,Yes
C104628,57,Female,58057.09,24351.07,321,709.2,Employed,Married,Yes
C104629,37,Male,61261.51,19158.3,256,616.0,Self-employed,Single,Yes
C104630,28,Male,59770.71,8620.26,317,722.5,Student,Married,Yes
C104631,34,Female,90875.73,44033.94,205,612.4,Employed,Divorced,Yes
C104632,34,Male,60050.31,20360.22,168,651.3,Employed,Single,Yes
C104633,29,Male,47034.45,16390.14,305,677.3,Employed,Single,Yes
C104634,25,Male,71753.51,3695.89,224,671.2,Employed,Single,Yes
C104635,57,Female,43674.8,5050.82,282,572.5,Employed,Married,Yes
C104636,60,Male,70669.43,23850.97,321,621.9,Employed,Single,Yes
C104637,44,Male,68276.82,5705.1,110,678.6,Unemployed,Single,Yes
C104638,50,Female,56211.95,25052.02,79,643.4,Self-employed,Single,Yes
C104639,65,Male,71316.23,33426.22,64,747.6,Unemployed,Single,Yes
C104640,61,Male,30244.2,3605.37,220,757.8,Employed,Married,Yes
C104641,22,Female,63259.24,10058.49,293,612.8,Employed,Married,Yes
C104642,66,Female,50744.69,11090.8,351,683.6,Employed,Single,Yes
C104643,24,Male,117245.27,35858.67,23,775.0,Employed,Single,Yes
C104644,22,Female,63116.5,34608.06,12,671.9,Employed,Married,Yes
C104645,40,Female,48072.16,17298.48,248,655.6,Self-employed,Divorced,Yes
C104646,56,Male,32433.97,18146.19,105,731.6,Employed,Married,Yes
C104647,24,Female,86108.12,52915.55,177,663.5,Employed,Married,Yes
C104648,35,Female,52999.35,9243.22,39,756.3,Employed,Divorced,Yes
C104649,33,Female,44172.96,20257.71,38,644.3,Employed,Single,Yes
C104650,40,Female,66725.98,18482.14,195,651.5,Employed,Single,Yes
C104651,68,Female,72994.38,23427.2,251,727.4,Employed,Married,Yes
C104652,36,Female,72679.06,20214.74,320,686.0,Employed,Single,Yes
C104653,31,Female,60395.01,20905.14,180,686.5,Employed,Single,Yes
C104654,26,Female,63183.8,31137.73,236,565.4,Employed,Married,No
C104655,30,Female,64640.74,28511.23,311,658.8,Student,Married,Yes
C104656,27,Female,66727.93,17538.44,162,731.8,Self-employed,Single,Yes
C104657,48,Female,68497.7,10685.34,84,633.0,Employed,Married,Yes
C104658,41,Male,81889.06,27521.92,299,722.0,Self-employed,Single,Yes
C104659,44,Male,61128.3,26205.33,12,696.1,Employed,Single,Yes
C104660,60,Female,43663.93,14153.64,108,668.0,Self-employed,Single,Yes
C104661,48,Male,57114.17,7539.95,57,761.5,Employed,Single,Yes
C104662,28,Female,75075.62,20939.91,235,659.6,Employed,Divorced,Yes
C104663,39,Female,24269.44,14084.51,105,663.8,Employed,Single,Yes
C104664,36,Female,24384.96,15040.0,131,667.3,Student,Married,Yes
C104665,60,Male,78365.52,8461.23,238,684.8,Self-employed,Divorced,No
C104666,35,Female,90402.46,27349.42,115,726.0,Employed,Single,Yes
C104667,27,Male,34696.0,10906.4,138,591.6,Employed,Single,Yes
C104668,56,Male,62009.19,24250.13,185,732.1,Employed,Married,Yes
C104669,41,Male,52009.1,10424.54,53,684.1,Self-employed,Single,Yes
C104670,25,Male,54783.4,21422.7,337,713.2,Employed,Married,Yes
C104671,54,Male,66110.62,37616.14,353,823.5,Employed,Single,No
C104672,31,Female,34142.6,11841.37,260,649.3,Employed,Married,Yes
C104673,62,Female,37855.65,7947.71,49,606.5,Employed,Married,Yes
C104674,60,Male,53974.98,9052.46,176,691.6,Employed,Married,Yes
C104675,38,Male,57092.49,3304.87,135,701.1,Self-employed,Single,Yes
C104676,47,Male,37480.9,22125.83,69,732.3,Self-employed,Married,Yes
C104677,48,Female,75792.95,44274.68,317,647.7,Employed,Married,Yes
C104678,52,Female,51648.78,7792.6,156,630.2,Self-employed,Married,Yes
C104679,24,Male,51563.65,24254.41,239,588.0,Unemployed,Divorced,Yes
C104680,36,Male,65653.18,7683.46,252,598.0,Employed,Single,Yes
C104681,29,Male,57421.83,24109.44,123,655.0,Employed,Single,Yes
C104682,54,Female,76749.54,32525.69,133,673.0,Employed,Single,Yes
C104683,24,Male,41331.55,11280.98,349,803.9,Student,Married,Yes
C104684,45,Male,32052.27,9703.61,298,578.4,Employed,Divorced,Yes
C104685,55,Male,53804.25,25001.07,186,700.1,Employed,Single,No
C104686,66,Male,61204.72,12952.72,197,636.4,Employed,Single,Yes
C104687,34,Male,35184.88,21731.88,14,693.4,Employed,Divorced,No
C104688,21,Male,32244.93,3002.71,83,646.8,Employed,Single,No
C104689,55,Female,63645.96,8198.11,14,742.1,Employed,Married,Yes
C104690,21,Male,44844.39,22680.73,292,741.8,Self-employed,Divorced,Yes
C104691,24,Male,30949.77,7760.02,339,673.2,Employed,Married,Yes
C104692,68,Female,79306.83,19641.27,68,766.3,Employed,Single,No
C104693,62,Male,47364.11,10795.25,109,725.6,Employed,Married,Yes
C104694,54,Female,82996.23,12565.02,134,763.6,Employed,Single,No
C104695,61,Female,60569.42,14749.4,294,677.4,Employed,Single,Yes
C104696,24,Male,65895.18,18222.35,153,737.1,Employed,Single,Yes
C104697,25,Female,55770.01,20413.82,27,633.9,Self-employed,Single,No
C104698,35,Female,15000.0,5243.17,215,627.8,Employed,Divorced,Yes
